lc01,lc02,lc03,lc04,lc05,lc06,lc07,lc08,lc09,lc10,lc11,lc12,prec,tmin,tmax,soil01,soil02,soil03,soil04,soil05,soil06,soil07,soil08,soil09,soil10,hydro01,hydro02,hydro03,hydro04,hydro05,hydro06,hydro07,hydro08,hydro09,hydro10,hydro11,hydro12,hydro13,hydro14,hydro15,hydro16,hydro17,hydro18,hydro19,dem,slope,order,bcmean
1,0,27,36,0,7,29,0,0,0,0,0,132258.0,-38.0,83.0,35,49,42,38,21,7,13,1434,240,5,127,130,36,8171,306,-52,358,230,18,230,18,1951567,190957,129717,12,548980,399728,548980,399728,264,231,3,0.257234677513087
6,0,32,8,0,4,36,0,15,0,0,0,348.0,17.0,129.0,28,57,43,41,16,7,21,1535,240,3,84,102,28,9226,272,-92,364,156,-28,201,-36,3928,406,220,17,1129,738,1129,738,148,80,1,1.17932959688054
1,0,61,12,0,5,20,0,0,0,0,0,566125.0,-40.0,76.0,50,56,42,40,19,12,19,1441,240,7,83,121,32,8744,272,-95,367,172,-34,192,-34,6802740,726360,431202,16,2089129,1343673,2089129,1343673,524,160,5,-1.22313591801017
0,0,24,6,0,6,64,0,1,0,0,0,37426.5,-16.0,89.0,28,58,43,40,17,7,22,1525,240,4,81,105,28,9223,271,-94,365,198,-30,198,-38,475974,49159,26401,18,137461,87441,137461,87441,240,51,2,0.823688097493708
3,0,76,15,0,4,2,0,0,0,0,0,75770.0,-17.5,106.0,64,54,42,40,19,14,21,1408,240,9,80,122,32,8802,272,-99,371,170,-37,190,-37,998824,116965,58261,19,312774,192069,312774,192069,559,278,3,-1.10642011043432
1,0,55,13,0,6,26,0,0,0,0,0,35696.0,-60.0,57.0,58,55,43,39,18,10,22,1422,240,4,69,124,33,8867,262,-112,374,159,-38,179,-49,527192,65319,29861,21,167952,96478,167952,96478,656,183,3,0.272556446167999
0,0,29,7,0,6,57,0,1,0,0,0,43285.0,-49.0,53.0,34,57,42,41,17,9,22,1516,240,5,80,108,29,9193,270,-97,367,196,-32,196,-40,654108,68980,35881,18,191416,117536,191416,117536,350,127,3,1.02178595786607
2,0,49,9,0,7,32,0,2,0,0,0,97780.5,1.0,118.5,41,57,39,42,19,11,20,1439,239,9,95,115,31,8881,284,-81,365,187,-22,207,-22,1209902,130803,75868,15,367865,239921,367865,239921,404,273,3,0.695357893457861
1,0,43,7,0,5,33,0,12,0,0,0,1886.0,-40.0,53.0,28,56,41,42,17,7,21,1547,240,3,86,103,28,9286,276,-90,366,158,-27,203,-35,25450,2584,1517,15,7195,4969,7195,4969,122,45,1,0.850571765332097
9,0,78,10,0,0,3,0,0,0,0,0,8901.0,-17.0,94.0,47,53,40,41,19,13,19,1424,240,9,102,114,31,8804,287,-74,361,192,-15,213,-15,105689,10492,7084,11,30466,21905,30466,21905,428,378,1,-0.538246284303586
1,0,41,9,0,6,43,0,1,0,0,0,665778.0,-24.0,93.0,40,57,42,41,17,9,21,1487,240,5,77,116,31,9072,270,-102,372,191,-33,191,-42,8903940,1015879,481081,20,2706017,1562781,2706017,1562781,423,176,4,0.582383272488622
1,0,16,7,0,3,26,0,3,0,0,41,6020054.0,-52.0,42.0,40,51,37,34,15,7,20,1252,239,4,75,102,27,9426,265,-107,372,186,-40,193,-49,90456064,9830703,4599414,19,27699524,16393498,27699524,16393498,176,54,0,0.629813438719169
1,0,74,14,0,6,5,0,0,0,0,0,56572.5,-8.0,111.0,50,56,41,40,19,12,18,1441,240,9,87,116,31,8830,276,-90,366,177,-30,197,-30,725201,81132,43685,17,223951,142053,223951,142053,492,202,3,-1.29535853533584
2,0,49,9,0,3,35,0,0,0,0,2,48414.0,-49.0,56.0,34,57,42,41,17,9,21,1497,240,6,81,112,30,9110,272,-96,368,196,-30,196,-37,735096,81485,39041,21,221996,127299,221996,127299,382,303,3,-0.0404498448232597
6,0,12,19,0,8,50,0,4,0,0,1,956423.0,36.0,171.0,28,50,46,35,19,5,12,1498,240,3,154,129,38,7489,318,-15,333,249,108,249,55,11834452,1322429,793921,16,3607449,2437351,3607449,2437351,90,39,4,0.157097684923013
1,0,8,8,0,11,70,0,1,0,0,0,248030.5,60.0,199.5,24,51,46,35,19,4,11,1531,240,1,156,130,39,7384,320,-11,331,249,111,249,59,3233766,369385,204362,19,1021327,632358,1021327,632358,47,24,3,0.2436287023529
7,1,13,7,0,4,22,0,46,0,0,0,3158.0,17.0,131.0,25,58,44,40,16,6,21,1573,240,4,87,105,28,9267,278,-89,367,204,-26,204,-33,36465,3690,2132,16,10370,6940,10370,6940,165,45,1,0.304927820604487
2,0,7,11,0,11,68,0,0,0,0,0,8931.0,83.0,228.0,21,50,47,35,18,4,11,1561,240,0,157,130,39,7306,319,-9,328,249,114,249,61,132192,15400,7814,21,43303,24841,43303,24841,25,13,2,0.245210240928707
1,0,33,7,0,4,38,0,16,0,0,1,2754.0,-40.0,55.0,27,57,43,41,16,7,21,1556,240,4,87,105,28,9242,278,-89,367,204,-26,204,-33,39143,3937,2249,16,11171,7331,11171,7331,182,54,1,0.818925611856132
3,0,16,31,0,6,43,0,1,0,0,0,781215.0,-11.0,116.0,32,49,46,35,19,6,11,1475,240,4,148,133,39,7620,318,-23,341,245,103,245,48,9556369,992146,657674,13,2823795,2017049,2823795,2017049,80,35,4,-0.122574410217986
2,0,28,6,0,2,39,0,23,0,0,0,31321.0,-40.0,56.0,27,57,43,41,17,7,22,1557,240,5,87,106,28,9260,279,-89,368,159,-26,204,-33,448236,44979,25745,16,127564,83696,127564,83696,170,67,3,0.481488145362052
1,0,30,35,0,6,28,0,0,0,0,0,443261.0,-41.0,81.0,35,50,42,38,20,7,13,1442,240,5,126,129,35,8267,306,-55,361,230,16,230,16,6561484,631461,439601,12,1840362,1351652,1840362,1351652,205,167,4,0.219816956795294
5,0,80,15,0,0,0,0,0,0,0,0,9338.0,-20.0,90.0,49,53,40,41,19,13,18,1423,240,9,99,114,31,8877,286,-79,365,190,-18,211,-18,114846,11934,7387,13,34212,23298,34212,23298,444,301,1,-0.702233660048474
3,0,27,7,0,2,37,0,24,0,0,0,34777.0,-40.0,56.0,27,57,43,41,17,7,22,1556,240,5,87,106,28,9260,279,-89,368,159,-26,204,-33,496671,49652,28635,16,141232,93058,141232,93058,166,67,0,0.572552500188155
4,0,19,7,0,3,26,0,39,0,0,0,6888.0,-64.0,30.5,26,57,44,40,16,6,21,1571,240,4,87,105,28,9267,278,-89,367,159,-26,204,-33,106527,10730,6206,16,30241,20187,30241,20187,167,46,2,0.710551480917531
4,0,67,10,0,4,16,0,0,0,0,0,22965.5,-6.5,116.5,48,54,40,41,19,13,19,1412,240,8,90,119,32,8946,282,-89,371,183,-28,203,-28,292266,31792,17847,16,89475,57561,89475,57561,483,327,2,0.538150303803366
1,0,26,24,0,6,42,0,1,0,0,0,57682.0,6.0,134.0,31,51,41,38,21,6,15,1463,240,4,128,125,35,8407,308,-51,359,235,17,235,17,705431,68793,48381,10,194986,150559,194986,150559,112,61,3,0.387891927179223
2,0,28,6,0,2,41,0,21,0,0,0,29691.0,-40.0,56.0,27,57,43,41,17,7,22,1557,240,5,87,105,28,9251,278,-89,367,159,-26,204,-33,425432,42763,24390,17,121119,79307,121119,79307,172,67,3,1.23733178391622
2,0,28,6,0,2,41,0,21,0,0,0,37107.0,18.0,131.0,27,57,43,41,17,7,22,1557,240,5,87,105,28,9251,278,-89,367,159,-26,204,-33,425432,42763,24390,17,121119,79307,121119,79307,172,67,3,-0.0395111373105025
2,0,28,6,0,2,41,0,21,0,0,0,29691.0,-40.0,56.0,27,57,43,41,17,7,22,1557,240,5,87,105,28,9251,278,-89,367,159,-26,204,-33,425432,42763,24390,17,121119,79307,121119,79307,172,67,3,0.600290737462583
3,0,61,10,0,5,22,0,0,0,0,0,48036.0,-30.0,83.0,44,56,39,42,19,12,21,1424,239,9,93,119,32,8923,285,-86,371,185,-25,205,-25,611249,66521,37350,16,187238,120938,187238,120938,421,324,3,1.29983860416459
5,0,39,40,0,3,12,0,1,0,0,0,2295241.0,26.5,169.5,48,50,43,37,20,10,15,1386,239,7,125,133,37,7964,302,-49,351,207,20,226,20,28070740,2786284,1975330,10,7760147,6029274,7760147,6029274,399,280,5,-0.415376653040696
0,0,35,5,0,3,57,0,0,0,0,0,8151.0,-41.0,56.0,30,58,41,41,18,8,24,1526,240,7,86,107,29,9216,277,-90,367,203,-26,203,-33,118264,12213,6588,18,34308,21510,34308,21510,199,77,2,0.396450819541981
3,0,68,7,0,4,19,0,0,0,0,0,12542.0,-32.0,79.0,45,55,40,41,19,12,20,1414,240,8,90,118,31,8938,281,-89,370,182,-28,202,-28,159882,17303,9837,16,48807,31698,48807,31698,492,337,2,0.854952566750943
3,0,61,10,0,5,22,0,0,0,0,0,48036.0,-30.0,83.0,44,56,39,42,19,12,21,1424,239,9,93,119,32,8923,285,-86,371,185,-25,205,-25,611249,66521,37350,16,187238,120938,187238,120938,421,324,3,0.589189437858001
2,0,23,54,0,3,17,0,0,0,0,0,419138.0,12.0,151.0,35,48,45,35,20,7,11,1442,240,4,135,133,37,7971,311,-42,353,229,30,236,30,5558407,540594,405151,9,1529450,1276297,1529450,1276297,121,51,4,-0.600364751361529
8,0,14,43,0,2,28,0,5,0,0,0,15486.0,-5.5,122.0,27,48,50,34,15,7,10,1549,240,1,136,127,36,8024,309,-40,349,238,30,238,30,193656,19203,13675,10,54177,44103,54177,44103,77,28,2,0.287594182397551
7,0,4,16,0,4,24,0,45,0,0,0,1106.0,3.0,128.0,26,54,46,36,18,6,14,1552,240,6,126,122,34,8485,306,-51,357,226,14,233,14,14126,1394,966,10,3924,3040,3924,3040,104,49,1,0.720764334710471
3,0,23,49,0,4,18,0,0,0,0,3,142146.0,11.0,144.0,34,49,45,36,20,7,12,1449,239,5,132,128,36,8121,308,-45,353,235,25,235,25,1950657,190414,137218,10,547675,424758,547675,424758,108,50,4,-0.692151697786225
9,0,29,59,0,2,0,0,0,0,0,0,3366.0,8.0,132.0,43,47,45,36,19,7,13,1435,240,5,129,121,34,8388,307,-46,353,228,19,236,19,39833,3945,2774,9,11014,8709,11014,8709,115,43,1,-0.657755804881929
11,3,7,19,0,4,27,0,29,0,0,0,2606.0,7.5,130.0,29,53,46,36,18,7,13,1513,240,5,126,121,34,8517,306,-51,357,227,14,234,14,35565,3510,2431,10,9884,7651,9884,7651,122,53,1,0.167874042176436
4,0,41,30,0,2,16,0,6,0,0,0,5622.0,5.0,129.0,34,51,45,36,19,8,12,1485,240,5,127,120,34,8445,305,-49,354,227,15,234,15,72090,7174,4965,10,20143,15621,20143,15621,116,54,1,0.422492396193615
6,0,67,17,0,4,6,0,0,0,0,0,164891.5,-15.0,106.5,66,55,43,39,18,14,21,1411,240,8,82,119,32,8845,273,-96,369,173,-35,193,-35,2132387,249359,119921,20,676397,393908,676397,393908,522,280,4,-0.552876816456597
5,0,37,30,0,2,18,0,8,0,0,0,4442.0,5.0,129.0,34,51,45,36,19,8,12,1484,240,5,127,120,33,8468,305,-50,355,227,15,234,15,56991,5666,3922,10,15922,12339,15922,12339,121,54,1,0.69613899156303
3,0,23,54,0,4,15,0,0,0,0,0,137285.0,12.0,143.0,32,49,46,36,19,6,12,1471,240,2,133,126,35,8162,308,-44,352,236,25,236,25,1584168,154570,112139,9,440786,353125,440786,353125,80,40,3,-0.598316130872137
6,0,17,41,1,2,9,0,25,0,0,0,1911.0,4.0,127.0,33,51,46,36,18,7,12,1496,240,5,126,120,33,8509,305,-50,355,226,13,233,13,24533,2423,1679,11,6838,5282,6838,5282,127,52,1,0.844965338490546
6,0,67,17,0,4,6,0,0,0,0,0,152225.5,-38.0,80.0,65,55,43,39,18,14,21,1412,240,8,83,119,32,8850,273,-96,369,173,-34,194,-34,2171665,253771,122221,20,688641,401418,688641,401418,520,285,4,-0.966406744488814
3,0,24,49,0,3,19,0,0,0,0,1,332324.0,12.0,145.0,34,49,45,36,20,7,12,1455,240,4,134,128,36,8095,308,-44,352,236,26,236,26,4605623,452338,326493,10,1292509,1013591,1292509,1013591,103,49,4,-0.449349204838282
5,0,20,18,0,8,34,0,16,0,0,0,8737.0,59.0,192.0,32,50,45,36,18,7,11,1480,240,5,130,118,33,8433,306,-45,351,229,19,237,19,111802,11275,7844,10,31220,24634,31220,24634,94,52,2,0.202309243337325
10,0,14,34,0,3,13,0,27,0,0,0,1271.0,5.0,127.0,36,51,47,36,18,8,11,1478,240,5,126,120,33,8514,306,-50,356,234,13,234,13,16413,1613,1113,11,4605,3509,4605,3509,109,60,1,0.6136963222843
6,0,16,37,0,3,13,0,24,0,0,0,14851.0,5.0,128.0,36,51,46,36,18,7,12,1492,240,5,126,120,33,8512,306,-50,356,234,14,234,14,190983,18778,12992,11,53375,40922,53375,40922,113,53,2,1.47298225463981
6,0,45,38,0,4,22,0,23,0,0,0,1679462.0,8.0,130.0,39,53,46,38,19,8,15,1491,240,6,126,120,33,8512,306,-50,356,213,14,234,14,22598964,2236211,1479226,12,6531492,4580254,6531492,4580254,251,163,2,0.776134840257025
6,0,9,16,0,9,60,0,0,0,0,0,8373.0,4.0,129.0,34,52,45,35,19,2,16,1497,240,2,159,126,39,7283,317,-7,324,251,117,251,63,111638,13152,6654,22,36885,21103,36885,21103,14,11,1,0.56946038423937
12,0,6,13,0,1,12,0,56,0,0,0,7637.5,10.0,130.0,34,50,48,36,16,7,11,1506,240,6,127,118,33,8473,304,-48,352,227,15,234,15,104552,10432,7186,11,29397,22639,29397,22639,110,50,1,0.413753523820665
0,0,4,8,0,12,73,0,3,0,0,0,1392.0,-10.0,102.0,27,61,35,42,22,5,23,1492,240,6,110,115,31,8881,298,-68,366,158,-7,223,-7,16406,1596,1112,10,4587,3541,4587,3541,166,41,1,1.8592302700757
3,0,45,14,0,5,31,0,1,0,0,0,3750252.0,-11.0,116.0,42,55,40,40,20,10,19,1434,239,7,111,128,35,8406,295,-68,363,197,0,217,0,45080952,4461222,2950464,12,13030741,9135396,13030741,9135396,390,260,5,0.965319329715018
3,0,22,55,0,4,15,0,0,0,0,0,175697.0,13.0,143.0,29,49,47,36,18,6,12,1492,240,2,135,125,35,8164,309,-42,351,238,27,238,27,2411537,236137,171291,9,673842,541220,673842,541220,71,38,4,-0.590717902282716
13,0,2,6,1,2,7,0,69,0,0,0,2664.0,9.0,129.0,27,51,49,35,16,7,11,1506,240,4,130,116,33,8480,306,-45,351,230,18,237,18,34591,3526,2412,11,9826,7621,9826,7621,82,45,1,0.209303553238884
1,0,48,11,0,6,34,0,0,0,0,0,74467.0,-54.0,63.0,49,57,44,39,17,11,21,1444,240,5,75,123,33,8830,267,-105,372,164,-32,185,-42,1092723,134272,58913,22,352294,196246,352294,196246,548,226,3,-0.0304844514676644
11,1,3,7,1,2,8,0,67,0,0,0,3839.0,9.0,129.0,27,51,49,35,16,6,11,1508,240,4,130,116,33,8501,306,-45,351,230,18,238,18,49901,5085,3477,11,14180,10987,14180,10987,81,53,1,0.297668653437914
3,0,62,12,0,5,18,0,0,0,0,0,206621.0,-50.0,63.0,55,56,44,39,17,13,21,1433,240,7,76,120,32,8833,267,-102,369,166,-41,187,-41,2908099,351828,158831,21,935644,524825,935644,524825,566,258,4,-0.247941140296962
3,0,45,14,0,5,31,0,2,0,0,0,3767867.0,-11.0,116.0,42,55,40,40,20,10,19,1435,239,7,111,128,35,8406,295,-68,363,197,0,217,0,45309860,4483365,2965980,12,13094788,9184478,13094788,9184478,389,259,5,0.61079191333743
11,1,7,11,0,2,16,0,51,0,0,1,3479.0,11.0,130.0,27,52,50,34,15,5,13,1499,240,2,132,114,33,8442,306,-40,346,232,21,239,21,45311,4706,3177,11,12978,10095,12978,10095,33,70,1,0.230996665347794
8,0,14,37,0,3,27,0,11,0,0,0,76344.0,19.0,151.0,23,49,50,34,16,6,11,1555,240,0,140,126,36,8015,313,-34,347,235,34,242,34,1046257,107693,73431,11,300749,238264,300749,238264,52,35,3,-0.707417568626277
4,0,35,21,0,7,28,0,5,0,0,0,14632.0,17.0,133.5,27,50,46,36,18,5,13,1482,240,2,131,113,33,8305,302,-39,341,236,22,236,22,199517,20753,13880,11,57044,44302,57044,44302,58,40,1,-0.505896586912311
0,0,27,8,0,7,58,0,0,0,0,0,12734.0,-3.0,117.0,37,50,44,37,19,8,11,1469,240,4,117,119,33,8548,298,-59,357,204,4,225,4,157097,15834,10630,10,44363,33638,44363,33638,189,63,1,1.00017191140726
4,0,66,15,0,5,10,0,0,0,0,0,42300.0,-42.0,69.0,64,56,43,39,18,14,22,1414,240,7,82,118,32,8895,273,-96,369,174,-35,194,-35,579357,69256,31117,23,191360,99696,191360,99696,532,306,3,-0.685826243030505
1,0,26,7,0,9,55,0,2,0,0,0,163592.0,-11.0,101.0,29,59,38,41,21,7,21,1494,240,4,108,116,31,8870,296,-69,365,199,-9,221,-9,1938670,189948,131312,11,551038,412126,551038,412126,230,153,3,1.21921905021394
17,0,0,0,0,0,0,0,83,0,0,0,164.0,7.0,125.0,35,49,50,36,15,8,10,1503,240,7,127,116,32,8522,307,-47,354,235,15,235,15,2122,209,142,11,597,456,597,456,80,85,1,0.959854330376749
3,0,66,14,0,5,12,0,0,0,0,0,1722940.5,-12.5,111.5,54,55,41,40,19,13,20,1429,240,8,85,121,32,8807,276,-94,370,175,-32,195,-32,21756500,2423800,1320048,17,6742641,4223970,6742641,4223970,497,245,5,-0.598967499935606
4,0,19,63,0,3,11,0,0,0,0,0,3237.0,-17.0,100.0,24,48,48,35,17,5,11,1549,240,0,143,124,36,7952,314,-29,343,237,98,244,38,43666,4681,3002,12,12719,9743,12719,9743,35,20,1,-0.902621531974786
1,0,50,13,0,7,30,0,0,0,0,0,83.5,38.0,160.0,25,52,46,34,20,5,13,1464,240,1,132,113,32,8369,305,-39,344,238,22,238,22,1021,107,71,11,294,227,294,227,16,91,1,-0.0407629534558858
9,1,8,10,0,3,20,0,50,0,0,0,18745.0,6.0,124.0,31,50,48,36,17,6,11,1501,240,4,126,117,33,8532,306,-48,354,214,14,235,14,221797,21806,14965,11,62176,47758,62176,47758,100,66,2,1.04056657409888
8,1,6,11,0,4,20,0,49,0,0,0,53216.0,57.0,185.0,27,51,48,35,17,5,12,1508,240,3,128,117,33,8529,308,-47,355,236,16,236,16,683237,66897,45769,11,191563,147488,191563,147488,72,63,0,0.938380695453402
2,0,34,24,0,7,29,0,4,0,0,0,31465.0,13.0,131.0,28,50,46,36,18,5,13,1481,240,2,132,113,33,8226,302,-37,339,236,24,236,24,361833,37375,25163,11,103205,80450,103205,80450,55,31,2,-0.72039263019938
3,0,66,17,0,5,8,0,0,0,0,0,111637.0,-43.0,67.0,65,55,43,39,18,12,21,1410,240,6,81,117,31,8862,271,-97,368,172,-35,193,-35,1551094,179196,84694,23,508719,267382,508719,267382,514,249,3,-1.00465369801602
4,0,42,8,0,7,35,0,4,0,0,0,72791.0,41.0,167.0,34,56,38,42,20,8,20,1481,240,6,109,114,31,8881,297,-67,364,201,-7,222,-7,853826,83010,58698,10,238253,185005,238253,185005,242,171,2,1.07091296476073
3,0,56,11,0,5,24,0,1,0,0,0,7658848.5,-11.0,109.0,51,56,42,40,18,11,20,1432,240,6,86,118,32,8893,277,-93,370,177,-31,198,-31,96355072,10229754,5915169,16,29007808,18817900,29007808,18817900,428,245,6,0.168836208842548
2,0,52,10,0,6,29,0,0,0,0,0,57510.0,-22.0,95.0,41,55,41,40,19,11,18,1441,240,6,102,122,32,8953,295,-78,373,194,-16,215,-16,736720,76112,46824,14,218974,148998,218974,148998,273,283,3,0.476152035850165
4,0,41,8,0,6,35,0,5,0,0,0,73824.0,-11.0,100.0,34,56,39,42,20,8,20,1480,240,6,109,114,31,8891,297,-67,364,201,-7,222,-7,870998,84679,59893,10,243016,188771,243016,188771,239,171,2,0.719635208040162
0,0,23,4,0,12,60,0,0,0,0,0,24787.0,-74.0,31.0,33,57,41,41,18,7,18,1489,240,4,97,120,32,8953,289,-84,373,188,-21,210,-21,411246,44198,24787,17,125430,79815,125430,79815,215,141,3,0.878481170096405
2,0,56,12,0,5,23,0,1,0,0,0,5415328.0,-44.0,67.0,54,56,42,40,18,11,20,1429,240,6,81,119,32,8928,273,-98,371,173,-36,194,-36,73228840,7890353,4404201,17,22178378,14110987,22178378,14110987,454,236,6,0.0187140835620582
4,0,16,12,0,10,45,0,13,0,0,0,30914.0,7.0,126.0,25,51,47,35,17,5,12,1495,240,2,128,116,33,8358,304,-44,348,234,18,234,18,358543,36307,23818,12,102464,77732,102464,77732,46,39,2,0.506436366306607
0,0,19,17,0,8,56,0,0,0,0,0,6807.5,42.0,164.0,28,50,48,34,18,5,12,1477,240,2,136,113,33,8202,308,-33,341,240,29,240,29,83142,8295,5972,10,23384,18772,23384,18772,37,32,1,-0.0992589179078391
0,0,42,12,0,10,34,0,1,0,0,0,1241.0,15.0,132.0,26,50,47,35,18,5,12,1485,240,2,133,113,33,8188,304,-36,340,236,25,236,25,16195,1621,1153,10,4564,3638,4564,3638,46,26,1,0.931107401456123
8,0,13,61,0,4,14,0,0,0,0,0,31803.0,45.0,175.5,30,49,47,36,17,5,13,1513,240,1,141,119,35,8009,310,-30,340,236,98,243,36,406526,41893,27697,12,116604,91625,116604,91625,37,24,2,-1.03599320727984
3,0,20,15,0,7,44,0,11,0,0,0,114437.0,2.0,121.0,33,50,45,36,18,7,11,1478,240,4,124,117,33,8533,305,-51,356,211,11,232,11,1435833,142071,97200,10,400124,312633,400124,312633,119,58,3,0.571360284511252
2,0,38,5,0,10,45,0,0,0,0,0,14414.5,-20.5,93.5,35,57,40,41,19,8,18,1444,240,4,98,115,31,8893,286,-81,367,189,-7,210,-20,198931,20457,12327,15,58776,39916,58776,39916,283,195,3,1.64614278453644
2,0,38,10,0,7,43,0,0,0,0,0,15057.0,-9.0,99.0,31,56,39,42,19,6,20,1513,240,4,110,114,31,8892,298,-66,364,202,-6,223,-6,190999,18600,12342,12,55463,40664,55463,40664,162,91,1,1.178416311387
1,0,13,7,0,9,61,0,8,0,0,0,78121.0,-54.0,49.0,29,56,41,40,19,7,16,1498,240,3,112,117,32,8743,297,-64,361,202,-3,223,-3,1167334,113862,78121,10,327610,254488,327610,254488,204,99,3,1.38490085563806
1,0,41,29,0,7,22,0,0,0,0,0,4515.0,19.0,133.0,31,49,46,35,19,6,12,1478,240,2,132,111,32,8225,303,-36,339,236,24,236,24,61751,6210,4309,11,17473,13770,17473,13770,36,34,1,-0.734288277312663
3,0,51,11,0,4,30,0,0,0,0,0,6167.0,-10.0,99.0,33,55,38,43,19,7,21,1514,240,5,109,114,31,8882,296,-68,364,200,-8,221,-8,80212,7892,5079,13,23607,16925,23607,16925,181,103,1,0.886189800619994
1,0,13,4,0,12,68,0,2,0,0,0,38385.0,-8.0,102.0,24,57,38,41,21,5,19,1517,240,3,110,115,31,8822,296,-68,364,201,7,222,-6,507046,51486,31275,13,150775,105988,150775,105988,144,76,3,2.03680456871307
2,0,54,13,0,5,25,0,0,0,0,0,58033.0,-18.0,103.0,55,57,43,39,18,13,21,1435,240,6,81,120,32,8865,273,-97,370,172,-35,193,-35,738444,89664,37592,26,252077,119489,252077,119489,499,281,3,-0.402585510894048
0,0,38,9,0,8,44,0,0,0,0,0,6255.5,-2.0,119.5,33,56,40,41,19,7,17,1476,240,5,95,119,32,8909,286,-86,372,185,-10,207,-23,81007,8732,4796,17,24717,15568,24717,15568,248,194,1,0.166449901934689
2,0,65,15,0,10,8,0,0,0,0,0,4678.0,-48.0,59.0,65,54,41,40,19,13,21,1434,240,8,75,112,31,8798,259,-102,361,165,-41,185,-41,65998,7331,3789,20,20810,11983,20810,11983,654,287,1,-0.903381483706661
7,0,69,15,0,2,5,0,1,0,0,0,12097.0,-49.0,57.5,47,54,41,41,18,10,18,1432,240,7,95,115,31,8847,283,-83,366,186,-8,207,-21,180721,18247,11211,14,53408,36454,53408,36454,343,197,2,-0.918832343330025
3,0,61,10,0,5,21,0,0,0,0,0,38286.0,-22.0,89.0,41,55,40,41,19,9,18,1442,240,6,98,116,31,8854,286,-81,367,189,-6,210,-19,530028,53222,33041,14,156210,108191,156210,108191,289,217,2,0.181420561503867
2,0,37,11,0,6,40,0,0,0,0,4,14421.0,-45.0,50.0,33,57,38,44,18,8,23,1462,240,6,80,105,28,9254,270,-96,366,98,-32,197,-40,205395,20153,12492,14,56980,40020,56980,40020,374,339,1,0.848293340276668
0,0,19,6,0,10,64,0,0,0,0,0,44585.0,-6.0,105.0,33,52,43,38,19,7,12,1464,240,3,113,111,31,8713,292,-64,356,201,-2,223,-2,569187,56236,36677,11,164136,122098,164136,122098,200,89,2,1.72644913129128
3,0,41,12,0,5,36,0,0,0,0,2,7717.0,-45.0,50.0,37,57,38,43,18,8,23,1453,239,7,80,106,28,9253,271,-96,367,98,-32,197,-40,109433,10779,6702,13,30232,21411,30232,21411,411,431,0,1.34224874235498
1,0,5,3,0,15,74,0,2,0,0,0,16378.0,-8.0,102.0,23,62,32,44,24,5,27,1516,240,3,110,112,31,8819,293,-67,360,200,7,222,-6,219764,22677,13543,13,64663,46002,64663,46002,133,60,1,1.97896847136242
0,0,36,10,0,5,50,0,0,0,0,0,6041.0,-43.0,52.0,32,57,39,43,17,7,22,1491,240,6,83,105,28,9296,273,-95,368,101,-30,200,-38,85817,8277,5286,13,23902,16972,23902,16972,290,197,1,0.90892831502715
2,0,47,12,0,5,34,0,0,0,0,0,4398.0,-46.0,50.0,41,56,38,43,19,8,23,1443,239,7,80,106,28,9245,271,-97,368,97,-32,197,-41,62233,6141,3827,13,17150,12207,17150,12207,441,473,1,0.910012952264778
1,0,51,11,0,5,32,0,0,0,0,0,67328.0,-15.5,100.5,56,56,43,40,18,11,21,1417,240,4,82,116,31,8932,272,-96,368,174,-35,194,-35,841273,86171,50501,16,250635,161373,250635,161373,411,187,3,-0.526853327678098
5,0,50,14,1,7,20,0,5,0,0,0,60188.0,-9.0,106.0,43,54,42,41,18,9,18,1448,240,5,85,113,31,8795,271,-92,363,175,-19,196,-30,777621,78333,48036,15,230291,152918,230291,152918,405,236,3,0.206937760074613
0,0,30,9,0,6,56,0,0,0,0,0,2197.0,-54.0,41.0,35,56,37,44,19,6,24,1472,240,5,72,104,28,9231,261,-105,366,90,-40,189,-48,31101,3016,1931,13,8612,6160,8612,6160,436,144,1,1.37609206332655
1,0,44,10,0,4,41,0,0,0,0,0,22618.0,-44.0,52.0,35,57,39,43,18,8,23,1473,240,7,82,107,28,9246,273,-96,369,99,-30,199,-39,319231,30750,19737,13,88258,63237,88258,63237,328,341,2,0.67216749327238
2,0,35,12,1,7,40,0,3,0,0,0,19836.0,-48.0,49.0,39,57,39,42,18,7,25,1468,240,6,79,108,29,9290,270,-101,371,96,-34,196,-43,277487,26488,17516,12,76225,55940,76225,55940,345,291,1,0.273080329025003
0,0,0,1,0,11,87,0,0,0,0,0,5617.0,55.0,182.0,26,55,44,36,20,2,14,1448,240,1,126,115,32,8465,305,-45,350,234,15,234,15,71273,6914,4748,11,20064,15860,20064,15860,18,11,1,1.2269072479529
5,0,60,13,0,4,15,0,3,0,0,0,123315.0,-27.0,84.0,42,54,41,41,18,10,18,1443,240,6,95,117,31,8819,283,-85,368,185,-9,206,-22,1685439,168520,106977,13,489502,348089,489502,348089,314,214,3,0.197779409752643
1,0,21,6,0,11,58,0,2,0,0,0,70831.0,-15.0,96.0,28,59,36,43,21,6,21,1510,240,4,105,116,31,8871,292,-75,367,195,0,217,-13,960336,95327,60432,13,281701,201943,281701,201943,159,114,3,1.71624645620889
0,0,1,1,0,8,89,0,0,0,0,0,3525.0,6.0,120.0,24,56,45,35,20,2,14,1453,240,1,126,115,33,8379,304,-44,348,226,16,232,16,44767,4357,2993,11,12597,9948,12597,9948,17,15,1,1.80253104062484
